target_var,long_name,units,family,level,source_var,mode,include_in_cli,notes,run_type,variable,short_name,cf_var_name,standard_name,coordinates,dims,shape,chunks,dtype,ndim,group_path,array_group,array_path,attrs_json
GRLE,325mb/GRLE,,prs,325mb,GRLE,anl,1,,anl,GRLE,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/GRLE,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/GRLE/325mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/GRLE/325mb/GRLE,"{""GRIB_PARAM"": [2, 0, 1, 32], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""325mb/GRLE""}"
HGT,325mb/HGT,m,prs,325mb,HGT,anl,1,,anl,HGT,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/HGT,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/HGT/325mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/HGT/325mb/HGT,"{""GRIB_PARAM"": [2, 0, 3, 5], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""325mb/HGT"", ""units"": ""m""}"
RH,325mb/RH,%,prs,325mb,RH,anl,1,,anl,RH,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/RH,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/RH/325mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/RH/325mb/RH,"{""GRIB_PARAM"": [2, 0, 1, 1], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""325mb/RH"", ""units"": ""%""}"
RWMR,325mb/RWMR,,prs,325mb,RWMR,anl,1,,anl,RWMR,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/RWMR,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/RWMR/325mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/RWMR/325mb/RWMR,"{""GRIB_PARAM"": [2, 0, 1, 24], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""325mb/RWMR""}"
SNMR,325mb/SNMR,,prs,325mb,SNMR,anl,1,,anl,SNMR,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/SNMR,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/SNMR/325mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/SNMR/325mb/SNMR,"{""GRIB_PARAM"": [2, 0, 1, 25], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""325mb/SNMR""}"
SPFH,325mb/SPFH,kg kg-1,prs,325mb,SPFH,anl,1,,anl,SPFH,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/SPFH,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/SPFH/325mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/SPFH/325mb/SPFH,"{""GRIB_PARAM"": [2, 0, 1, 0], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""325mb/SPFH"", ""units"": ""kg kg-1""}"
TMP,325mb/TMP,K,prs,325mb,TMP,anl,1,,anl,TMP,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/TMP,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/TMP/325mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/TMP/325mb/TMP,"{""GRIB_PARAM"": [2, 0, 0, 0], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""325mb/TMP"", ""units"": ""K""}"
UGRD,325mb/UGRD,m s-1,prs,325mb,UGRD,anl,1,,anl,UGRD,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/UGRD,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/UGRD/325mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/UGRD/325mb/UGRD,"{""GRIB_PARAM"": [2, 0, 2, 2], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""325mb/UGRD"", ""units"": ""m s-1""}"
VGRD,325mb/VGRD,m s-1,prs,325mb,VGRD,anl,1,,anl,VGRD,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/VGRD,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/VGRD/325mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/VGRD/325mb/VGRD,"{""GRIB_PARAM"": [2, 0, 2, 3], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""325mb/VGRD"", ""units"": ""m s-1""}"
VVEL,325mb/VVEL,Pa s-1,prs,325mb,VVEL,anl,1,,anl,VVEL,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/VVEL,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/VVEL/325mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/325mb/VVEL/325mb/VVEL,"{""GRIB_PARAM"": [2, 0, 2, 8], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""325mb/VVEL"", ""units"": ""Pa s-1""}"
ABSV,350mb/ABSV,s-1,prs,350mb,ABSV,anl,1,,anl,ABSV,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/350mb/ABSV,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/350mb/ABSV/350mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/350mb/ABSV/350mb/ABSV,"{""GRIB_PARAM"": [2, 0, 2, 10], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""350mb/ABSV"", ""units"": ""s-1""}"
CIMIXR,350mb/CIMIXR,,prs,350mb,CIMIXR,anl,1,,anl,CIMIXR,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/350mb/CIMIXR,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/350mb/CIMIXR/350mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/350mb/CIMIXR/350mb/CIMIXR,"{""GRIB_PARAM"": [2, 0, 1, 82], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""350mb/CIMIXR""}"
CLMR,350mb/CLMR,kg kg-1,prs,350mb,CLMR,anl,1,,anl,CLMR,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/350mb/CLMR,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/350mb/CLMR/350mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/350mb/CLMR/350mb/CLMR,"{""GRIB_PARAM"": [2, 0, 1, 22], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""350mb/CLMR"", ""units"": ""kg kg-1""}"
DPT,350mb/DPT,K,prs,350mb,DPT,anl,1,,anl,DPT,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/350mb/DPT,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/350mb/DPT/350mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/350mb/DPT/350mb/DPT,"{""GRIB_PARAM"": [2, 0, 0, 6], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""350mb/DPT"", ""units"": ""K""}"
